0,1,2,3,4,5,6
2004-01-26,False,SPY,0.10078092337724431,IEF,0.045780415163036325,-0.0005999999999999994
2004-01-27,False,SPY,0.08865230452770678,IEF,0.04166843949121657,-0.0004999999999999994
2004-01-28,False,IVV,0.07027937471133816,IEF,0.03910847221900049,-0.00020000000000000017
2004-01-29,False,SPY,0.07960681809296033,IEF,0.04176165384555652,-0.00030000000000000024
2004-01-30,False,SPY,0.08402050901696412,IEF,0.045776887255032817,-0.0005999999999999994
2004-02-02,False,SPY,0.08901181996331564,IEF,0.04928520438192674,-0.0008000000000000007
2004-02-03,False,SPY,0.0751311137713202,IEF,0.04954568167271267,-0.0007000000000000006
2004-02-04,False,SPY,0.06604257518500978,IEF,0.05035606452190544,-0.0006000000000000005
2004-02-05,False,IVV,0.07793404943161475,IEF,0.039150472092333244,-0.0005000000000000004
2004-02-06,False,IVV,0.09580849222645904,IEF,0.04838937490077422,-0.0004999999999999994
2004-02-09,False,SPY,0.10768505485503277,IEF,0.06134624319221671,-0.00040000000000000034
2004-02-10,False,IVV,0.10114119872046068,IEF,0.055679156436380994,-0.00020000000000000017
2004-02-11,False,IVV,0.12319621784703072,IEF,0.0544452903017667,-0.00039999999999999926
2004-02-12,False,IVV,0.11450972236815926,IEF,0.04065006251688774,-0.00029999999999999916
2004-02-13,False,SPY,0.09551176684911078,IEF,0.048183162844158245,-0.0004999999999999994
2004-02-17,False,SPY,0.10123606184394296,IEF,0.04318884163942216,-0.00010000000000000009
2004-02-18,False,IVV,0.09196682393986588,IEF,0.03591317687471629,-0.00020000000000000017
2004-02-19,False,IVV,0.08729432753597965,IEF,0.04032707608627617,-0.00020000000000000017
2004-02-20,False,SPY,0.07271284008573997,IEF,0.03265945989120089,-0.00020000000000000017
2004-02-23,False,SPY,0.0726965739759784,IEF,0.0341894177180615,0.00010000000000000009
2004-02-24,False,SPY,0.07252311729139094,IEF,0.03684542971685634,0.00039999999999999926
2004-02-25,False,SPY,0.07261951929531785,IEF,0.03231353427478023,0.00010000000000000009
2004-02-26,False,IVV,0.08019989253106563,IEF,0.030882665710541657,0.0
2004-02-27,False,SPY,0.07431962704825112,IEF,0.03494219902466833,0.00010000000000000009
2004-03-01,False,SPY,0.09340424266734915,IEF,0.04055406325789668,0.00020000000000000017
2004-03-02,False,SPY,0.08710524623903981,IEF,0.03210447057430543,0.00039999999999999926
2004-03-03,False,IVV,0.07652719432207,IEF,0.025950217793360153,0.00020000000000000017
2004-03-04,False,SPY,0.07766928847028076,IEF,0.027728681113509124,0.00020000000000000017
2004-03-05,False,SPY,0.08671936256265678,IEF,0.032632133782302786,0.0
2004-03-08,False,IVV,0.067198811954706,IEF,0.04290961421124306,0.0
2004-03-09,False,SPY,0.06029588333403613,IEF,0.03679647946383646,0.00010000000000000009
2004-03-10,False,SPY,0.030924298472871925,IEF,0.03758828786168,0.00010000000000000009
2004-03-11,False,IVV,0.020291984207143177,IEF,0.041449690696762964,0.00030000000000000024
2004-03-12,False,IVV,0.02643332421839295,IEF,0.052838170394980066,0.00020000000000000017
2004-03-15,False,SPY,0.013396463681861537,IEF,0.05033882152227931,0.00020000000000000017
2004-03-16,False,SPY,0.01979563894009284,IEF,0.061598691427049435,0.00039999999999999926
2004-03-17,False,IVV,0.0293287184625195,IEF,0.058997537711711345,0.00020000000000000017
2004-03-18,False,IVV,0.01681805917798318,IEF,0.05901538550145258,0.00020000000000000017
2004-03-19,False,SPY,0.0024712898003245165,IEF,0.054446679806614995,0.00019999999999999906
2004-03-22,False,SPY,-0.011145298408071325,IEF,0.060035925829885706,0.00024999999999999914
2004-03-23,False,IVV,-0.012483161203412418,IEF,0.06588746941047585,0.00019999999999999906
2004-03-24,False,IVV,-0.022589825684809717,IEF,0.0689737844895828,0.0
2004-03-25,False,IVV,-0.010300124311845016,IEF,0.07340822362970578,9.999999999999897e-05
2004-03-26,False,IVV,-0.01345013715600385,IEF,0.06086343677221118,0.00019999999999999906
2004-03-29,False,SPY,-0.0034380196726536694,IEF,0.05562571859411314,0.00010000000000000009
2004-03-30,False,SPY,0.008733437733613458,IEF,0.05410454409203824,0.00029999999999999916
2004-03-31,False,SPY,0.002490797798615274,IEF,0.050349394361484556,-0.00010000000000000009
2004-04-01,False,IVV,0.014324678045438244,IEF,0.05112789842656684,-0.00029999999999999916
2004-04-02,False,IVV,0.01317006021959477,IEF,0.024531849971890285,0.0
2004-04-05,False,SPY,0.016696452394163508,IEF,0.022263746322612077,-0.00040000000000000034
2004-04-06,False,SPY,0.009440673819192558,IEF,0.02105106341368268,-0.00020000000000000017
2004-04-07,False,SPY,0.0073331829652587555,IEF,0.02780872640400167,-0.00010000000000000009
2004-04-08,False,SPY,-0.002810336013836734,IEF,0.029654707583711692,-0.00029999999999999916
2004-04-12,False,IVV,0.0029303252301851046,IEF,0.02275203037237228,-0.00020000000000000017
2004-04-13,False,SPY,-0.007144969631496134,IEF,0.01866565385679042,-0.00020000000000000017
2004-04-14,False,IVV,-0.01817739824648479,IEF,0.014317803229429105,0.0
2004-04-15,False,IVV,-0.01254285741155814,IEF,0.01648979272359674,-0.00010000000000000009
2004-04-16,False,IVV,0.007169555084936885,IEF,0.025486623980505163,-0.00020000000000000017
